"","longitude","latitude","housing_median_age","population","households","median_income","median_house_value","mean_bedrooms","mean_rooms","location"
"1952",-120.84,38.73,17,1158,457,2.8807,142600,1.07658643326039,5.72428884026258,"INLAND"
"1953",-120.81,38.73,38,882,353,2.5104,120500,1.09065155807365,5.67988668555241,"INLAND"
"1954",-120.78,38.74,28,2008,881,2.1603,111300,0.995459704880817,4.80817253121453,"INLAND"
"1955",-120.81,38.74,29,1099,463,2.3314,121600,1.04103671706263,4.87904967602592,"INLAND"
"1956",-120.76,38.76,21,1576,564,2.6392,148500,1.07446808510638,6.22163120567376,"INLAND"
"1957",-120.76,38.73,17,314,140,1.5625,108300,0.921428571428571,3.65714285714286,"INLAND"
"1958",-120.78,38.73,31,1606,588,2.9844,127900,1.04761904761905,5.30102040816327,"INLAND"
"1959",-120.81,38.73,42,799,259,2.7273,128600,1.003861003861,4.92664092664093,"INLAND"
"1960",-120.78,38.72,19,1865,699,3.6406,150900,1.09728183118741,6.31473533619456,"INLAND"
"1961",-120.67,38.76,35,1060,400,2.1682,138100,1.0075,5.26,"INLAND"
"1962",-120.7,38.75,19,967,376,2.9,158700,1.1436170212766,6.18351063829787,"INLAND"
"1963",-120.71,38.73,17,862,351,2.9219,141300,1.12820512820513,6.11396011396011,"INLAND"
"1964",-120.58,38.77,15,857,356,4.03,141200,1.10674157303371,6.05337078651685,"INLAND"
"1965",-120.58,38.77,21,789,319,2.3583,108700,1.27272727272727,5.20689655172414,"INLAND"
"1966",-120.6,38.76,22,615,248,3.0217,106900,1.1008064516129,4.98387096774194,"INLAND"
"1967",-120.59,38.76,21,731,334,1.7266,94700,1.24850299401198,5.17365269461078,"INLAND"
"1968",-120.63,38.75,17,1432,559,2.7201,117500,1.11091234347048,5.62611806797853,"INLAND"
"1969",-120.7,38.69,13,2093,734,4.0709,151700,1.11852861035422,6.11989100817439,"INLAND"
"1970",-120.63,38.73,11,1944,700,4.0675,140200,1.19428571428571,6.53857142857143,"INLAND"
"1971",-120.62,38.71,10,2597,921,4.0197,132200,1.24864277958741,6.84581976112921,"INLAND"
"1972",-120.63,38.68,14,769,266,3.0789,131700,1.18796992481203,6.84586466165414,"INLAND"
"1973",-120.54,38.75,9,1102,418,3.9812,136600,1.29186602870813,7.19138755980861,"INLAND"
"1974",-120.76,38.6,14,1226,437,2.5865,133800,1.43020594965675,6.69336384439359,"INLAND"
"1975",-120.66,38.61,19,1301,473,2.5042,126400,1.2600422832981,5.7399577167019,"INLAND"
"1976",-120.72,38.57,8,427,164,2.6833,118800,1.1280487804878,5.4390243902439,"INLAND"
"1977",-120.59,38.53,15,208,73,3.6125,1e+05,1.19178082191781,5.91780821917808,"INLAND"
"1978",-120.44,38.61,9,796,297,3.5192,98000,1.84511784511785,8.74747474747475,"INLAND"
"1981",-120.88,38.58,8,1703,623,4.0827,170700,0.969502407704655,5.48475120385233,"INLAND"
"1982",-120.84,38.63,12,731,232,5.7373,208300,0.995689655172414,5.65948275862069,"INLAND"
"1983",-120.81,38.67,14,3952,1474,3.0565,118800,1.07055630936228,5.69606512890095,"INLAND"
"1984",-120.76,38.65,17,1126,372,3.5511,155900,1.15591397849462,6.23387096774194,"INLAND"
"1985",-120.85,38.69,18,2697,1096,3.4872,141400,1.00091240875912,5.40875912408759,"INLAND"
"1986",-120.79,38.7,13,2243,923,2.3319,138500,1.12026002166847,5.45612134344529,"INLAND"
"1987",-119.81,36.73,51,662,180,2.101,56700,1.08888888888889,5.31111111111111,"INLAND"
"1988",-119.81,36.73,47,1155,326,1.372,49600,1.2760736196319,4.03067484662577,"INLAND"
"1989",-119.81,36.74,36,483,146,1.5625,47500,1.06164383561644,4.15753424657534,"INLAND"
"1990",-119.79,36.73,52,193,40,1.975,47500,0.7,2.8,"INLAND"
"1991",-119.8,36.73,45,797,228,1.7011,44800,1.01315789473684,4.05701754385965,"INLAND"
"1992",-119.8,36.72,43,972,345,0.9513,50400,1.04347826086957,3.72753623188406,"INLAND"
"1993",-119.81,36.72,46,902,243,1.5833,56700,1.10288065843621,5.81893004115226,"INLAND"
"1994",-119.81,36.73,50,606,167,2.2206,59200,1.16167664670659,4.62275449101796,"INLAND"
"1995",-119.77,36.73,44,1286,381,2.1518,53000,1.03149606299213,5.14435695538058,"INLAND"
"1996",-119.77,36.72,43,1623,390,1.4427,47700,0.997435897435897,4.52051282051282,"INLAND"
"1997",-119.78,36.73,52,1280,259,1.2344,43300,1.23166023166023,5.31660231660232,"INLAND"
"1998",-119.77,36.73,45,821,230,1.7829,52600,1.04782608695652,4.7,"INLAND"
"1999",-119.77,36.75,39,1386,306,1.5227,46900,1.08496732026144,4.20588235294118,"INLAND"
"2000",-119.77,36.74,20,1091,443,1.5547,93900,1.17155756207675,4.18735891647855,"INLAND"
"2001",-119.78,36.74,15,924,356,2.5045,90300,1.16573033707865,4.10393258426966,"INLAND"
"2002",-119.78,36.75,35,2050,474,1.2375,50000,1.06751054852321,4.45991561181435,"INLAND"
"2003",-119.78,36.75,31,1515,387,1.2813,56400,0.979328165374677,3.62790697674419,"INLAND"
"2004",-119.79,36.74,35,1228,289,1.0513,39600,1.0242214532872,2.95155709342561,"INLAND"
"2005",-119.79,36.74,52,401,84,2.1094,75000,1.03571428571429,2.05952380952381,"INLAND"
"2006",-119.8,36.74,25,1343,471,0.799,51800,1.15074309978769,3.64543524416136,"INLAND"
"2007",-119.8,36.75,41,1391,447,1.3527,61200,1.04250559284116,3.71140939597315,"INLAND"
"2008",-119.79,36.75,33,3530,846,1.123,46700,1.10401891252955,3.73640661938534,"INLAND"
"2009",-119.82,36.74,52,406,122,1.8967,43800,1.04918032786885,5,"INLAND"
"2010",-119.82,36.72,25,1642,509,1.6435,52600,1.03732809430255,5.07072691552063,"INLAND"
"2011",-119.82,36.72,17,927,238,2.6176,54100,1.01680672268908,5.36134453781513,"INLAND"
"2012",-119.83,36.73,21,1347,316,2.4137,62100,1.13291139240506,5.38607594936709,"INLAND"
"2013",-119.83,36.72,28,46,13,4.35,67500,0.769230769230769,4.61538461538461,"INLAND"
"2014",-119.83,36.71,43,233,75,2.4167,73900,1.08,4.73333333333333,"INLAND"
"2015",-119.79,36.72,19,1369,368,1.25,53000,1.0625,4.67119565217391,"INLAND"
"2016",-119.8,36.71,29,1007,313,2.0043,53500,0.929712460063898,4.92332268370607,"INLAND"
"2017",-119.81,36.71,25,789,183,1.5625,52800,1.20765027322404,5.60655737704918,"INLAND"
"2018",-119.8,36.72,19,1171,319,1.0481,48500,1.05329153605016,4.18181818181818,"INLAND"
"2019",-119.8,36.72,15,1383,375,1.0472,57800,1.112,5.088,"INLAND"
"2020",-119.79,36.7,23,1210,341,1.3922,49500,1.06451612903226,5.07624633431085,"INLAND"
"2021",-119.8,36.7,28,962,282,1.3304,51300,1.07801418439716,5.64539007092199,"INLAND"
"2022",-119.81,36.7,52,178,66,1.2404,52500,0.863636363636364,4.75757575757576,"INLAND"
"2023",-119.78,36.72,22,530,115,2.1458,34400,1.05217391304348,3.07826086956522,"INLAND"
"2024",-119.79,36.72,41,927,277,1.3047,44100,1.16245487364621,5.63898916967509,"INLAND"
"2025",-119.78,36.71,35,1233,383,1.3587,45300,1.02872062663185,5.18798955613577,"INLAND"
"2026",-119.74,36.71,17,5034,1224,2.1905,61800,1.02124183006536,4.79738562091503,"INLAND"
"2027",-119.76,36.71,29,1530,391,1.5611,44400,1.12787723785166,4.46291560102302,"INLAND"
"2028",-119.76,36.72,24,1035,232,2.875,60600,1.14224137931034,5.3448275862069,"INLAND"
"2029",-119.75,36.71,38,1543,372,1.4577,49800,1.16129032258065,3.98118279569892,"INLAND"
"2030",-119.74,36.73,34,1056,279,2.3269,50800,0.974910394265233,4.49462365591398,"INLAND"
"2031",-119.74,36.72,25,2863,729,2.1304,58500,1.15500685871056,5.44855967078189,"INLAND"
"2032",-119.75,36.72,22,4179,881,1.3343,60800,0.975028376844495,3.68558456299659,"INLAND"
"2033",-119.76,36.73,46,854,267,1.8723,52600,1.0561797752809,5.04494382022472,"INLAND"
"2034",-119.76,36.73,39,1449,341,1.4419,45500,1.06451612903226,4.55425219941349,"INLAND"
"2035",-119.75,36.73,39,1685,536,1.6325,52100,1.00559701492537,4.27238805970149,"INLAND"
"2036",-119.74,36.73,42,946,261,2.0536,50000,1.04214559386973,4.73563218390805,"INLAND"
"2037",-119.69,36.75,6,965,316,4.7463,93100,0.958860759493671,6.09493670886076,"INLAND"
"2038",-119.67,36.74,19,1365,525,2.7813,120300,1.16952380952381,5.31047619047619,"INLAND"
"2039",-119.69,36.74,17,1563,538,1.5449,62500,1.11152416356877,4.53159851301115,"INLAND"
"2040",-119.69,36.75,13,1347,405,4.0027,93100,1.00987654320988,5.78518518518518,"INLAND"
"2041",-119.67,36.73,27,1219,460,4.9196,117900,0.906521739130435,6.18478260869565,"INLAND"
"2042",-119.69,36.73,30,1005,380,7.2211,171700,0.918421052631579,6.41315789473684,"INLAND"
"2043",-119.69,36.74,23,911,405,3.5128,121600,0.950617283950617,5.17777777777778,"INLAND"
"2044",-119.69,36.71,25,249,71,4.4583,108300,1.11267605633803,7.83098591549296,"INLAND"
"2045",-119.67,36.72,31,453,149,2.6875,153800,0.939597315436242,5.65771812080537,"INLAND"
"2046",-119.73,36.73,7,1587,551,1.4007,225000,1.17422867513612,4.46642468239564,"INLAND"
"2047",-119.72,36.73,9,1116,424,1.4646,65900,1.15801886792453,4.51415094339623,"INLAND"
"2048",-119.72,36.72,15,766,232,6.8162,127200,1.06034482758621,7.38362068965517,"INLAND"
"2049",-119.73,36.72,26,1660,991,0.6991,89500,1.01412714429869,2.66902119071645,"INLAND"
"2050",-119.73,36.73,9,678,394,2.2437,54200,1.08629441624365,4.11421319796954,"INLAND"
"2051",-119.71,36.73,19,1586,560,5.2608,151400,1.04464285714286,7.09285714285714,"INLAND"
"2052",-119.72,36.71,7,1350,424,3.0179,91600,1.09198113207547,5.79245283018868,"INLAND"
"2053",-119.73,36.72,15,1190,403,2.0294,70400,1.13151364764268,5.57320099255583,"INLAND"
"2054",-119.73,36.68,32,681,207,1.7986,49300,0.990338164251208,3.64734299516908,"INLAND"
"2055",-119.69,36.69,36,836,237,2.1563,88300,1.13502109704641,6.042194092827,"INLAND"
"2056",-119.76,36.68,29,836,277,1.8355,74200,1.12635379061372,4.48736462093863,"INLAND"
"2057",-119.67,36.65,20,1464,450,3.9211,92300,0.997777777777778,5.58222222222222,"INLAND"
"2058",-119.63,36.64,33,620,174,3.4107,110400,1.04022988505747,5.95402298850575,"INLAND"
"2059",-119.65,36.62,6,1344,414,1.6607,58000,1.01932367149758,4.66425120772947,"INLAND"
"2060",-119.68,36.63,39,638,239,3.0139,65300,1.07112970711297,5.17573221757322,"INLAND"
"2061",-119.74,36.65,19,1257,418,2.9013,89500,1.10765550239234,6.09090909090909,"INLAND"
"2062",-119.68,36.62,31,616,211,1.6602,61200,1.08530805687204,3.95260663507109,"INLAND"
"2063",-119.73,36.62,35,1026,333,3.5781,92800,1.0960960960961,6.24624624624625,"INLAND"
"2064",-119.73,36.59,31,1058,287,3.3438,92600,1.03135888501742,5.40418118466899,"INLAND"
"2065",-119.8,36.68,31,1326,416,2.1691,66700,1.03846153846154,5.32211538461539,"INLAND"
"2066",-119.78,36.65,27,706,211,2.77,68400,1.13744075829384,5.81042654028436,"INLAND"
"2067",-119.82,36.64,30,1008,321,2.2466,96000,0.97196261682243,5.27725856697819,"INLAND"
"2068",-119.8,36.65,34,1184,407,1.7692,74200,1.03931203931204,5.56019656019656,"INLAND"
"2069",-119.89,36.73,43,302,93,2.6146,81300,1,5.63440860215054,"INLAND"
"2070",-119.87,36.72,30,984,300,2.0658,67900,1.05333333333333,5.28,"INLAND"
"2071",-119.89,36.7,32,867,271,2.5809,78300,0.992619926199262,5.47970479704797,"INLAND"
"2072",-119.85,36.74,35,537,182,3.5375,96700,1.04395604395604,6.54395604395604,"INLAND"
"2073",-119.84,36.77,6,1397,417,1.4817,72000,1.13429256594724,4.44364508393285,"INLAND"
"2074",-119.83,36.76,15,1738,634,1.976,67300,1.21766561514196,5.19085173501577,"INLAND"
"2075",-119.82,36.75,41,741,213,2.0781,48800,0.981220657276995,4.7981220657277,"INLAND"
"2076",-119.84,36.75,34,774,271,1.575,57100,1.1070110701107,4.37638376383764,"INLAND"
"2077",-119.83,36.75,33,607,181,1.3929,55600,1.01104972375691,3.65745856353591,"INLAND"
"2078",-119.81,36.76,48,834,405,2.9306,67900,0.958024691358025,5.08395061728395,"INLAND"
"2079",-119.81,36.76,51,1284,426,2.2029,54200,1.14084507042254,5.67840375586854,"INLAND"
"2080",-119.81,36.75,52,855,353,1.7636,55100,1.00849858356941,5.17563739376771,"INLAND"
"2081",-119.82,36.76,41,1107,375,1.8971,66900,1.064,5.26133333333333,"INLAND"
"2082",-119.82,36.76,46,924,542,1.4028,68500,1.03874538745387,4.0479704797048,"INLAND"
"2083",-119.8,36.76,52,764,390,1.6429,69200,1.12051282051282,4.75128205128205,"INLAND"
"2084",-119.8,36.75,52,1156,418,1.7298,58400,1.07416267942584,4.27751196172249,"INLAND"
"2085",-119.81,36.76,52,1049,357,2.4375,57100,0.985994397759104,5.01960784313725,"INLAND"
"2086",-119.8,36.76,52,832,406,2.3952,78400,1.02955665024631,5.47783251231527,"INLAND"
"2087",-119.79,36.76,52,635,239,1.175,56100,1.08786610878661,4.9581589958159,"INLAND"
"2088",-119.79,36.75,52,530,96,1,45000,1.01041666666667,3.92708333333333,"INLAND"
"2089",-119.8,36.75,46,1368,551,1.5273,59000,1.07622504537205,4.76406533575318,"INLAND"
"2090",-119.79,36.76,52,1361,465,2.1055,61300,1.07096774193548,5.17849462365591,"INLAND"
"2091",-119.78,36.76,47,949,325,1.7344,51300,0.993846153846154,4.38461538461539,"INLAND"
"2092",-119.78,36.75,49,982,278,1.2937,52000,1.10431654676259,4.22661870503597,"INLAND"
"2093",-119.78,36.75,43,1925,444,1.4635,46600,1.15315315315315,4.66216216216216,"INLAND"
"2094",-119.78,36.76,50,1063,342,1.75,49800,0.941520467836257,3.92690058479532,"INLAND"
"2095",-119.76,36.76,23,3786,917,1.4766,50600,1.0937840785169,4.14394765539804,"INLAND"
"2096",-119.76,36.75,35,1407,382,2.19,53400,1.00261780104712,4.20680628272251,"INLAND"
"2097",-119.76,36.75,41,1567,366,1.2545,45500,1.13934426229508,4.30601092896175,"INLAND"
"2098",-119.77,36.76,40,2219,505,1.2101,49100,1.02772277227723,3.97821782178218,"INLAND"
"2099",-119.77,36.76,43,781,272,1.869,56000,1.08088235294118,5.96691176470588,"INLAND"
"2100",-119.77,36.76,43,1492,422,1.5174,54600,0.97867298578199,4.60900473933649,"INLAND"
"2101",-119.76,36.75,35,1676,481,1.6548,49400,1.09355509355509,4.87941787941788,"INLAND"
"2102",-119.76,36.74,52,1194,444,1.3029,69100,1.00900900900901,4.81306306306306,"INLAND"
"2103",-119.77,36.74,50,811,281,1.8667,62800,0.99644128113879,4.7153024911032,"INLAND"
"2104",-119.77,36.74,51,729,252,3.3125,70100,0.932539682539683,5.76984126984127,"INLAND"
"2105",-119.77,36.75,44,1680,418,1.7083,48300,0.985645933014354,4.34928229665072,"INLAND"
"2106",-119.76,36.75,39,2031,491,1.8641,50800,1.14663951120163,4.54786150712831,"INLAND"
"2107",-119.74,36.75,47,1042,397,2.9545,59600,1.05289672544081,5.63224181360201,"INLAND"
"2108",-119.74,36.74,39,4749,1067,1.2065,55600,1.1340206185567,4.58575445173383,"INLAND"
"2109",-119.75,36.74,39,1098,347,1.8958,51300,1.01152737752161,5.01440922190202,"INLAND"
"2110",-119.75,36.75,50,852,297,1.9955,54200,0.98989898989899,5.1010101010101,"INLAND"
"2111",-119.75,36.75,49,1290,477,2.5111,55400,0.964360587002096,4.88679245283019,"INLAND"
"2112",-119.74,36.76,42,1621,438,1.7994,58700,1.07305936073059,4.77853881278539,"INLAND"
"2113",-119.74,36.76,36,842,219,1.4766,52800,0.986301369863014,4.16438356164384,"INLAND"
"2114",-119.75,36.76,29,1887,489,1.4107,59800,1.07157464212679,4.24744376278119,"INLAND"
"2115",-119.75,36.76,32,2002,470,1.3278,44500,1.05744680851064,4.40851063829787,"INLAND"
"2117",-119.72,36.75,11,2190,888,2.6611,74700,1.11824324324324,5.44144144144144,"INLAND"
"2118",-119.73,36.76,30,886,311,3.1,71300,0.906752411575563,4.97749196141479,"INLAND"
"2119",-119.72,36.75,27,869,337,3.9514,86900,0.836795252225519,5.01780415430267,"INLAND"
"2121",-119.73,36.75,39,901,303,3.1719,67900,1.05940594059406,5.75907590759076,"INLAND"
"2122",-119.7,36.75,11,1819,731,2.4956,87500,1.0656634746922,4.96032831737346,"INLAND"
"2123",-119.71,36.74,18,4476,1514,2.4728,88300,1.10303830911493,5.34940554821664,"INLAND"
"2124",-119.71,36.76,28,1392,521,2.3108,72000,1.01151631477927,5.13435700575816,"INLAND"
"2125",-119.7,36.8,34,888,314,3.8088,87700,0.964968152866242,5.63057324840764,"INLAND"
"2126",-119.71,36.79,34,966,355,3.6681,82000,0.909859154929577,5.32676056338028,"INLAND"
"2127",-119.71,36.77,11,2487,1243,2.1461,75900,1.11343523732904,4.11263073209976,"INLAND"
"2128",-119.73,36.8,15,1197,510,3.1417,74600,1.05490196078431,4.65882352941177,"INLAND"
"2129",-119.72,36.8,16,1338,518,2.1653,78800,1.01544401544402,4.62548262548263,"INLAND"
"2130",-119.72,36.8,15,1340,588,3.1953,85700,1.17176870748299,5.17857142857143,"INLAND"
"2131",-119.71,36.8,17,1259,367,3.9338,84700,0.997275204359673,5.60217983651226,"INLAND"
"2132",-119.71,36.8,17,861,293,3.25,81400,0.911262798634812,4.82935153583618,"INLAND"
"2133",-119.71,36.81,9,662,284,2.0536,55000,1.02112676056338,3.95070422535211,"INLAND"
"2134",-119.7,36.8,31,1186,360,2.6932,66400,0.891666666666667,4.85,"INLAND"
"2135",-119.71,36.8,25,646,166,3,72800,0.939759036144578,5.2710843373494,"INLAND"
"2136",-119.72,36.8,23,1047,450,2.625,71500,0.982222222222222,4.72888888888889,"INLAND"
"2137",-119.73,36.8,24,781,260,3.7578,69200,0.957692307692308,5.06153846153846,"INLAND"
"2138",-119.72,36.81,15,1194,482,2.6767,87500,1.1701244813278,4.51244813278008,"INLAND"
"2139",-119.73,36.77,24,2362,862,2.9406,73000,1.08932714617169,5.11600928074246,"INLAND"
"2140",-119.74,36.77,30,1375,518,2.5737,76900,0.930501930501931,4.68532818532818,"INLAND"
"2141",-119.75,36.77,32,1005,392,2.6726,70400,1.01785714285714,5.00510204081633,"INLAND"
"2142",-119.75,36.78,35,474,242,2.4405,74300,0.909090909090909,4.66528925619835,"INLAND"
"2143",-119.75,36.78,33,508,198,2.3333,81300,0.994949494949495,5.78282828282828,"INLAND"
"2144",-119.74,36.78,27,2254,882,2.2467,70700,1.07369614512472,4.5907029478458,"INLAND"
"2145",-119.76,36.77,36,1227,474,2.785,72300,0.983122362869198,5.28902953586498,"INLAND"
"2146",-119.76,36.77,38,2142,816,2.1439,60200,0.997549019607843,4.66176470588235,"INLAND"
"2147",-119.77,36.77,38,1441,625,2.0564,64700,1.0528,4.904,"INLAND"
"2148",-119.77,36.78,36,1994,786,2.5434,67300,0.991094147582697,4.60050890585242,"INLAND"
"2149",-119.77,36.78,40,609,296,1.9375,67700,0.959459459459459,4.76689189189189,"INLAND"
"2150",-119.77,36.77,29,2669,655,1.2176,61900,1.0763358778626,3.89923664122137,"INLAND"
"2151",-119.78,36.77,45,666,240,2.3562,58100,1.06666666666667,5.47916666666667,"INLAND"
"2152",-119.78,36.78,37,1143,438,1.9784,70700,1.03881278538813,4.98858447488584,"INLAND"
"2153",-119.79,36.77,30,1000,397,2.0357,60200,1.03274559193955,4.05541561712846,"INLAND"
"2154",-119.8,36.77,52,1114,486,3.8105,87600,1.05349794238683,6.09876543209877,"INLAND"
"2155",-119.8,36.78,50,737,338,2.2614,73000,1.10650887573965,5.37869822485207,"INLAND"
"2156",-119.79,36.78,41,1129,415,2.319,59100,1.11325301204819,5.36626506024096,"INLAND"
"2157",-119.79,36.77,43,1144,471,2.3967,58700,1.06581740976645,4.93205944798301,"INLAND"
"2158",-119.81,36.78,52,839,367,3.5972,89900,1.01089918256131,6.21525885558583,"INLAND"
"2159",-119.81,36.77,49,705,300,3.15,72200,1.04666666666667,5.83,"INLAND"
"2160",-119.81,36.77,48,741,331,2.5804,78900,0.993957703927492,5.45317220543807,"INLAND"
"2161",-119.81,36.77,43,890,375,3.4265,85000,1.05333333333333,6.24266666666667,"INLAND"
"2162",-119.81,36.78,37,796,335,3.625,83400,1.0865671641791,5.86567164179105,"INLAND"
"2163",-119.82,36.78,36,812,282,2.6127,69600,1.02482269503546,4.85815602836879,"INLAND"
"2164",-119.82,36.77,41,646,296,3.0568,71300,0.925675675675676,4.86824324324324,"INLAND"
"2165",-119.82,36.77,36,1117,442,2.9081,65600,1.05882352941176,5.09502262443439,"INLAND"
"2166",-119.83,36.77,32,1705,570,2.4286,68100,1.07894736842105,5.02982456140351,"INLAND"
"2167",-119.83,36.77,23,1190,425,2.625,71600,1.18352941176471,5.10117647058824,"INLAND"
"2168",-119.83,36.78,30,1660,639,2.8359,80300,1.00156494522692,4.94835680751174,"INLAND"
"2169",-119.87,36.79,8,1718,551,3.6522,80200,0.994555353901996,5.21778584392015,"INLAND"
"2170",-119.87,36.79,7,1014,389,3.0938,76700,1.07712082262211,4.96658097686375,"INLAND"
"2171",-119.89,36.79,5,2179,694,3.7821,80400,1.01585014409222,5.50576368876081,"INLAND"
"2172",-119.87,36.78,4,3406,1115,3.4213,84500,0.999103139013453,5.47264573991031,"INLAND"
"2173",-119.85,36.78,8,1454,545,2.7857,79700,1.25504587155963,5.68073394495413,"INLAND"
"2174",-119.86,36.78,7,1274,499,2.9853,74700,0.981963927855711,4.47294589178357,"INLAND"
"2175",-119.85,36.77,9,620,283,2.0446,81300,1.1095406360424,4.03533568904594,"INLAND"
"2176",-119.85,36.77,27,847,295,2.9315,83200,1.16610169491525,5.11864406779661,"INLAND"
"2177",-119.85,36.76,10,845,354,1.8214,80100,1.27118644067797,5.83898305084746,"INLAND"
"2178",-119.85,36.75,24,608,240,2.8194,81100,1.02083333333333,4.7625,"INLAND"
"2179",-119.87,36.76,34,919,316,2.875,74500,1.02215189873418,5.21835443037975,"INLAND"
"2180",-119.9,36.79,22,1066,319,3.3125,106100,1.04075235109718,6.17554858934169,"INLAND"
"2181",-119.89,36.76,17,1152,313,4.1719,126400,1.0702875399361,6.3482428115016,"INLAND"
"2182",-119.92,36.77,18,702,230,3.6204,119800,1.05652173913043,6.18260869565217,"INLAND"
"2183",-120.08,36.79,38,928,255,2.9808,89600,1.11764705882353,5.67058823529412,"INLAND"
"2184",-120.21,36.77,20,1093,302,2.3194,90600,1.1523178807947,5.77814569536424,"INLAND"
"2185",-120.1,36.66,19,1341,360,1.7,69000,1.15555555555556,5.61111111111111,"INLAND"
"2186",-119.98,36.74,26,896,260,3.4861,112500,0.965384615384615,5.58846153846154,"INLAND"
"2187",-120,36.7,33,1168,358,2.6852,70800,1.03351955307263,5.31284916201117,"INLAND"
"2188",-120.04,36.74,14,2298,721,1.6168,71800,1.0124826629681,4.41331484049931,"INLAND"
"2189",-120.05,36.72,24,1559,374,1.8299,57800,1.1283422459893,5.24331550802139,"INLAND"
"2190",-120.08,36.72,22,820,276,3.6,83200,0.909420289855073,4.85144927536232,"INLAND"
"2191",-120.06,36.72,32,736,249,1.8,60400,0.951807228915663,3.93975903614458,"INLAND"
"2192",-120.07,36.74,19,1295,441,3.087,88200,1.13832199546485,5.95691609977324,"INLAND"
"2193",-119.95,36.8,30,620,199,3.4297,112500,1.07537688442211,6.19597989949749,"INLAND"
"2194",-119.99,36.8,45,598,214,3.2813,105400,1.13084112149533,5.93457943925234,"INLAND"
"2195",-120.02,36.8,25,1050,245,2.1618,55300,1.04081632653061,5.18367346938776,"INLAND"
"2196",-120.04,36.79,48,671,208,2.7917,82800,1.14903846153846,6.44711538461539,"INLAND"
"2197",-119.91,36.83,29,1072,345,3.8056,165400,1.06086956521739,6.39130434782609,"INLAND"
